Unnamed: 0,Random Order,Model,Emotion,Sex,Race,Age,condition_name,image_filename,Run Number,ISI
28,0.851869392,5,Pain,Female,EA,Old,faces,7Pain_Model5_1Female_2EA_2Old.mp4,1,2
8,0.985287223,5,Anger,Male,WC,Old,faces,5Anger_Model5_2Male_1WC_2Old.mp4,1,1
28,0.846041554,2,Sad,Female,EA,Old,faces,6Sad_Model2_1Female_2EA_2Old.mp4,1,1
51,0.142054914,4,Sad,Female,EA,Young,faces,6Sad_Model4_1Female_2EA_1Young.mp4,1,1
29,0.182327147,1,Fear,Female,African,Young,faces,3Fear_Model1_1Female_3African_1Young.mp4,1,2
46,0.805007379,3,Sad,Male,EA,Old,faces,6Sad_Model3_2Male_2EA_2Old.mp4,1,2
81,0.24629065,5,Fear,Male,EA,Young,faces,3Fear_Model5_2Male_2EA_1Young.mp4,1,2
1,0.215220047,3,Pain,Female,WC,Young,faces,7Pain_Model3_1Female_1WC_1Young.mp4,1,1
35,0.621019321,5,Pain,Male,African,Young,faces,7Pain_Model5_2Male_3African_1Young.mp4,1,1
53,0.678795951,5,Happy,Female,African,Young,faces,1Happy_Model5_1Female_3African_1Young.mp4,1,2
36,0.238018757,4,Disgust,Male,African,Old,faces,4Disgust_Model4_2Male_3African_2Old.mp4,1,1
32,0.263492725,5,Pain,Male,WC,Old,faces,7Pain_Model5_2Male_1WC_2Old.mp4,1,1
16,0.920043109,2,Happy,Female,EA,Old,faces,1Happy_Model2_1Female_2EA_2Old.mp4,1,3
92,0.88260106,1,Disgust,Male,WC,Old,faces,4Disgust_Model1_2Male_1WC_2Old.mp4,1,3
68,0.181626279,5,Sad,Male,WC,Old,faces,6Sad_Model5_2Male_1WC_2Old.mp4,1,4
54,0.363249539,2,Pleasure,Female,African,Old,faces,8Pleasure_Model2_1Female_3African_2Old.mp4,1,2
94,0.99866316,2,Pain,Male,EA,Old,faces,7Pain_Model2_2Male_2EA_2Old.mp4,1,2
75,0.653058954,5,Fear,Female,EA,Young,faces,3Fear_Model5_1Female_2EA_1Young.mp4,1,1
48,0.482006986,3,Sad,Male,African,Old,faces,6Sad_Model3_2Male_3African_2Old.mp4,1,2
62,0.981268409,1,Surprise,Female,WC,Old,faces,2Surprise_Model1_1Female_1WC_2Old.mp4,1,1
17,0.858482827,1,Sad,Female,African,Young,faces,6Sad_Model1_1Female_3African_1Young.mp4,1,3
26,0.841162033,3,Happy,Female,WC,Old,faces,1Happy_Model3_1Female_1WC_2Old.mp4,1,3
23,0.777669957,2,Happy,Male,African,Young,faces,1Happy_Model2_2Male_3African_1Young.mp4,1,2
83,0.511661137,3,Anger,Male,African,Young,faces,5Anger_Model3_2Male_3African_1Young.mp4,1,2
43,0.990492513,4,Happy,Male,WC,Young,faces,1Happy_Model4_2Male_1WC_1Young.mp4,1,2
18,0.105078212,2,Happy,Female,African,Old,faces,1Happy_Model2_1Female_3African_2Old.mp4,1,2
61,0.020754022,1,Surprise,Female,WC,Young,faces,2Surprise_Model1_1Female_1WC_1Young.mp4,1,2
74,0.803882054,4,Pleasure,Female,WC,Old,faces,8Pleasure_Model4_1Female_1WC_2Old.mp4,1,2
28,0.720909083,4,Disgust,Female,EA,Old,faces,4Disgust_Model4_1Female_2EA_2Old.mp4,1,2
58,0.817776457,1,Anger,Male,EA,Old,faces,5Anger_Model1_2Male_2EA_2Old.mp4,1,1
58,0.021955197,3,Fear,Male,EA,Old,faces,3Fear_Model3_2Male_2EA_2Old.mp4,1,1
21,0.299961757,1,Sad,Male,EA,Young,faces,6Sad_Model1_2Male_2EA_1Young.mp4,1,3
38,0.736680873,2,Fear,Female,WC,Old,faces,3Fear_Model2_1Female_1WC_2Old.mp4,1,1
89,0.614285525,2,Pain,Female,African,Young,faces,7Pain_Model2_1Female_3African_1Young.mp4,1,5
44,0.706757993,4,Happy,Male,WC,Old,faces,1Happy_Model4_2Male_1WC_2Old.mp4,1,1
75,0.951409536,4,Pleasure,Female,EA,Young,faces,8Pleasure_Model4_1Female_2EA_1Young.mp4,1,2
59,0.454001952,3,Fear,Male,African,Young,faces,3Fear_Model3_2Male_3African_1Young.mp4,1,2
44,0.04034937,2,Fear,Male,WC,Old,faces,3Fear_Model2_2Male_1WC_2Old.mp4,1,2
22,0.171176266,5,Surprise,Male,EA,Old,faces,2Surprise_Model5_2Male_2EA_2Old.mp4,1,1
93,0.356471942,3,Surprise,Male,EA,Young,faces,2Surprise_Model3_2Male_2EA_1Young.mp4,1,2
46,0.082256262,5,Disgust,Male,EA,Old,faces,4Disgust_Model5_2Male_2EA_2Old.mp4,1,1
64,0.844014563,1,Surprise,Female,EA,Old,faces,2Surprise_Model1_1Female_2EA_2Old.mp4,1,2
90,0.145148846,3,Surprise,Female,African,Old,faces,2Surprise_Model3_1Female_3African_2Old.mp4,1,2
62,0.929517493,2,Anger,Female,WC,Old,faces,5Anger_Model2_1Female_1WC_2Old.mp4,1,1
83,0.424445587,4,Pleasure,Male,African,Young,faces,8Pleasure_Model4_2Male_3African_1Young.mp4,1,3
27,0.668842779,3,Happy,Female,EA,Young,faces,1Happy_Model3_1Female_2EA_1Young.mp4,1,2
75,0.168662158,2,Surprise,Female,EA,Young,faces,2Surprise_Model2_1Female_2EA_1Young.mp4,1,2
33,0.907352196,3,Happy,Male,EA,Young,faces,1Happy_Model3_2Male_2EA_1Young.mp4,1,1
23,0.892027541,3,Disgust,Male,African,Young,faces,4Disgust_Model3_2Male_3African_1Young.mp4,1,1
77,0.404301184,3,Anger,Female,African,Young,faces,5Anger_Model3_1Female_3African_1Young.mp4,1,2
24,0.34838059,5,Surprise,Male,African,Old,faces,2Surprise_Model5_2Male_3African_2Old.mp4,1,2
93,0.866014755,1,Disgust,Male,EA,Young,faces,4Disgust_Model1_2Male_2EA_1Young.mp4,1,2
25,0.29244781,4,Disgust,Female,WC,Young,faces,4Disgust_Model4_1Female_1WC_1Young.mp4,1,1
93,0.4954835,4,Anger,Male,EA,Young,faces,5Anger_Model4_2Male_2EA_1Young.mp4,1,3
79,0.58035471,2,Surprise,Male,WC,Young,faces,2Surprise_Model2_2Male_1WC_1Young.mp4,1,2
64,0.372137943,2,Anger,Female,EA,Old,faces,5Anger_Model2_1Female_2EA_2Old.mp4,1,3
89,0.030796472,1,Disgust,Female,African,Young,faces,4Disgust_Model1_1Female_3African_1Young.mp4,1,2
52,0.430833185,2,Pleasure,Female,EA,Old,faces,8Pleasure_Model2_1Female_2EA_2Old.mp4,1,2
55,0.643093459,4,Sad,Male,WC,Young,faces,6Sad_Model4_2Male_1WC_1Young.mp4,1,3
46,0.45629469,4,Happy,Male,EA,Old,faces,1Happy_Model4_2Male_2EA_2Old.mp4,1,1
77,0.499697085,4,Pleasure,Female,African,Young,faces,8Pleasure_Model4_1Female_3African_1Young.mp4,1,1
86,0.12502052,2,Pain,Female,WC,Old,faces,7Pain_Model2_1Female_1WC_2Old.mp4,1,3
60,0.718827583,3,Fear,Male,African,Old,faces,3Fear_Model3_2Male_3African_2Old.mp4,1,2
43,0.53922662,2,Fear,Male,WC,Young,faces,3Fear_Model2_2Male_1WC_1Young.mp4,1,2
66,0.471355712,5,Sad,Female,African,Old,faces,6Sad_Model5_1Female_3African_2Old.mp4,1,4
55,0.542047827,2,Pleasure,Male,WC,Young,faces,8Pleasure_Model2_2Male_1WC_1Young.mp4,1,1
46,0.846153477,1,Pleasure,Male,EA,Old,faces,8Pleasure_Model1_2Male_2EA_2Old.mp4,1,3
3,0.87638427,3,Pain,Female,EA,Young,faces,7Pain_Model3_1Female_2EA_1Young.mp4,1,2
60,0.199428279,1,Anger,Male,African,Old,faces,5Anger_Model1_2Male_3African_2Old.mp4,1,3
7,0.035474576,3,Pain,Male,WC,Young,faces,7Pain_Model3_2Male_1WC_1Young.mp4,1,2
91,0.055461092,1,Disgust,Male,WC,Young,faces,4Disgust_Model1_2Male_1WC_1Young.mp4,1,1
14,0.182287285,3,Disgust,Female,WC,Old,faces,4Disgust_Model3_1Female_1WC_2Old.mp4,1,1
42,0.020552463,5,Disgust,Female,African,Old,faces,4Disgust_Model5_1Female_3African_2Old.mp4,2,2
8,0.256635711,2,Disgust,Male,WC,Old,faces,4Disgust_Model2_2Male_1WC_2Old.mp4,2,1
36,0.569153973,1,Fear,Male,African,Old,faces,3Fear_Model1_2Male_3African_2Old.mp4,2,1
94,0.477165942,5,Pleasure,Male,EA,Old,faces,8Pleasure_Model5_2Male_2EA_2Old.mp4,2,2
32,0.607984501,2,Sad,Male,WC,Old,faces,6Sad_Model2_2Male_1WC_2Old.mp4,2,1
69,0.630876106,4,Fear,Male,EA,Young,faces,3Fear_Model4_2Male_2EA_1Young.mp4,2,5
33,0.540872443,4,Disgust,Male,EA,Young,faces,4Disgust_Model4_2Male_2EA_1Young.mp4,2,1
27,0.686470942,1,Fear,Female,EA,Young,faces,3Fear_Model1_1Female_2EA_1Young.mp4,2,1
28,0.554163499,3,Happy,Female,EA,Old,faces,1Happy_Model3_1Female_2EA_2Old.mp4,2,1
23,0.619048979,5,Surprise,Male,African,Young,faces,2Surprise_Model5_2Male_3African_1Young.mp4,2,1
85,0.715775738,5,Pleasure,Female,WC,Young,faces,8Pleasure_Model5_1Female_1WC_1Young.mp4,2,3
88,0.362200547,2,Pain,Female,EA,Old,faces,7Pain_Model2_1Female_2EA_2Old.mp4,2,2
80,0.193861272,2,Surprise,Male,WC,Old,faces,2Surprise_Model2_2Male_1WC_2Old.mp4,2,3
27,0.476033915,2,Sad,Female,EA,Young,faces,6Sad_Model2_1Female_2EA_1Young.mp4,2,2
74,0.97024594,2,Surprise,Female,WC,Old,faces,2Surprise_Model2_1Female_1WC_2Old.mp4,2,2
14,0.549670798,4,Pain,Female,WC,Old,faces,7Pain_Model4_1Female_1WC_2Old.mp4,2,2
41,0.843480044,2,Fear,Female,African,Young,faces,3Fear_Model2_1Female_3African_1Young.mp4,2,2
41,0.874653427,5,Disgust,Female,African,Young,faces,4Disgust_Model5_1Female_3African_1Young.mp4,2,2
19,0.250985609,3,Disgust,Male,WC,Young,faces,4Disgust_Model3_2Male_1WC_1Young.mp4,2,4
3,0.766310803,5,Anger,Female,EA,Young,faces,5Anger_Model5_1Female_2EA_1Young.mp4,2,1
30,0.251626603,5,Pain,Female,African,Old,faces,7Pain_Model5_1Female_3African_2Old.mp4,2,2
18,0.037346912,1,Sad,Female,African,Old,faces,6Sad_Model1_1Female_3African_2Old.mp4,2,1
40,0.931176357,5,Disgust,Female,EA,Old,faces,4Disgust_Model5_1Female_2EA_2Old.mp4,2,2
10,0.477391019,4,Surprise,Male,EA,Old,faces,2Surprise_Model4_2Male_2EA_2Old.mp4,2,2
9,0.711333272,1,Happy,Male,EA,Young,faces,1Happy_Model1_2Male_2EA_1Young.mp4,2,2
83,0.495711673,5,Fear,Male,African,Young,faces,3Fear_Model5_2Male_3African_1Young.mp4,2,1
19,0.837394777,4,Pain,Male,WC,Young,faces,7Pain_Model4_2Male_1WC_1Young.mp4,2,1
41,0.610661292,3,Sad,Female,African,Young,faces,6Sad_Model3_1Female_3African_1Young.mp4,2,1
49,0.679937901,4,Sad,Female,WC,Young,faces,6Sad_Model4_1Female_1WC_1Young.mp4,2,2
62,0.147909313,3,Pleasure,Female,WC,Old,faces,8Pleasure_Model3_1Female_1WC_2Old.mp4,2,2
66,0.765601876,2,Anger,Female,African,Old,faces,5Anger_Model2_1Female_3African_2Old.mp4,2,2
92,0.68325713,2,Pain,Male,WC,Old,faces,7Pain_Model2_2Male_1WC_2Old.mp4,2,1
84,0.771329153,1,Pain,Male,African,Old,faces,7Pain_Model1_2Male_3African_2Old.mp4,2,1
40,0.693219048,3,Sad,Female,EA,Old,faces,6Sad_Model3_1Female_2EA_2Old.mp4,2,2
55,0.875167965,5,Happy,Male,WC,Young,faces,1Happy_Model5_2Male_1WC_1Young.mp4,2,1
30,0.04484864,3,Happy,Female,African,Old,faces,1Happy_Model3_1Female_3African_2Old.mp4,2,1
85,0.544071669,3,Surprise,Female,WC,Young,faces,2Surprise_Model3_1Female_1WC_1Young.mp4,2,3
34,0.347227187,3,Happy,Male,EA,Old,faces,1Happy_Model3_2Male_2EA_2Old.mp4,2,3
85,0.799293172,4,Anger,Female,WC,Young,faces,5Anger_Model4_1Female_1WC_1Young.mp4,2,4
14,0.323772576,2,Happy,Female,WC,Old,faces,1Happy_Model2_1Female_1WC_2Old.mp4,2,2
70,0.925769752,4,Fear,Male,EA,Old,faces,3Fear_Model4_2Male_2EA_2Old.mp4,2,2
84,0.284140174,3,Anger,Male,African,Old,faces,5Anger_Model3_2Male_3African_2Old.mp4,2,1
69,0.667080344,2,Anger,Male,EA,Young,faces,5Anger_Model2_2Male_2EA_1Young.mp4,2,2
19,0.942795545,5,Surprise,Male,WC,Young,faces,2Surprise_Model5_2Male_1WC_1Young.mp4,2,1
88,0.832863961,3,Surprise,Female,EA,Old,faces,2Surprise_Model3_1Female_2EA_2Old.mp4,2,3
60,0.612878953,5,Happy,Male,African,Old,faces,1Happy_Model5_2Male_3African_2Old.mp4,2,3
87,0.544177331,2,Pain,Female,EA,Young,faces,7Pain_Model2_1Female_2EA_1Young.mp4,2,2
6,0.596919763,4,Surprise,Female,African,Old,faces,2Surprise_Model4_1Female_3African_2Old.mp4,2,2
15,0.777933068,5,Surprise,Female,EA,Young,faces,2Surprise_Model5_1Female_2EA_1Young.mp4,2,2
11,0.169553021,1,Happy,Male,African,Young,faces,1Happy_Model1_2Male_3African_1Young.mp4,2,2
55,0.53048838,1,Anger,Male,WC,Young,faces,5Anger_Model1_2Male_1WC_1Young.mp4,2,2
90,0.796635121,5,Pleasure,Female,African,Old,faces,8Pleasure_Model5_1Female_3African_2Old.mp4,2,2
81,0.604982284,1,Pain,Male,EA,Young,faces,7Pain_Model1_2Male_2EA_1Young.mp4,2,2
51,0.38195787,5,Happy,Female,EA,Young,faces,1Happy_Model5_1Female_2EA_1Young.mp4,2,1
40,0.815054028,1,Pleasure,Female,EA,Old,faces,8Pleasure_Model1_1Female_2EA_2Old.mp4,2,1
32,0.217220523,3,Happy,Male,WC,Old,faces,1Happy_Model3_2Male_1WC_2Old.mp4,2,3
45,0.546825998,3,Sad,Male,EA,Young,faces,6Sad_Model3_2Male_2EA_1Young.mp4,2,1
73,0.867338477,1,Pain,Female,WC,Young,faces,7Pain_Model1_1Female_1WC_1Young.mp4,2,5
95,0.244942273,1,Disgust,Male,African,Young,faces,4Disgust_Model1_2Male_3African_1Young.mp4,2,1
73,0.146695814,5,Fear,Female,WC,Young,faces,3Fear_Model5_1Female_1WC_1Young.mp4,2,2
11,0.643066248,5,Anger,Male,African,Young,faces,5Anger_Model5_2Male_3African_1Young.mp4,2,2
86,0.57688121,4,Anger,Female,WC,Old,faces,5Anger_Model4_1Female_1WC_2Old.mp4,2,2
59,0.740922572,4,Sad,Male,African,Young,faces,6Sad_Model4_2Male_3African_1Young.mp4,2,1
54,0.339579031,3,Fear,Female,African,Old,faces,3Fear_Model3_1Female_3African_2Old.mp4,2,2
17,0.11171297,4,Pain,Female,African,Young,faces,7Pain_Model4_1Female_3African_1Young.mp4,2,1
64,0.107224028,4,Fear,Female,EA,Old,faces,3Fear_Model4_1Female_2EA_2Old.mp4,2,2
39,0.016747018,1,Pleasure,Female,EA,Young,faces,8Pleasure_Model1_1Female_2EA_1Young.mp4,2,2
70,0.92344803,2,Anger,Male,EA,Old,faces,5Anger_Model2_2Male_2EA_2Old.mp4,2,1
1,0.042272937,2,Disgust,Female,WC,Young,faces,4Disgust_Model2_1Female_1WC_1Young.mp4,2,3
29,0.330621061,3,Happy,Female,African,Young,faces,1Happy_Model3_1Female_3African_1Young.mp4,2,2
72,0.962465805,3,Pleasure,Male,African,Old,faces,8Pleasure_Model3_2Male_3African_2Old.mp4,2,2
48,0.972594651,5,Disgust,Male,African,Old,faces,4Disgust_Model5_2Male_3African_2Old.mp4,2,1
10,0.291019875,3,Pain,Male,EA,Old,faces,7Pain_Model3_2Male_2EA_2Old.mp4,2,1
27,0.78475228,4,Disgust,Female,EA,Young,faces,4Disgust_Model4_1Female_2EA_1Young.mp4,2,2
86,0.042205671,1,Disgust,Female,WC,Old,faces,4Disgust_Model1_1Female_1WC_2Old.mp4,2,2
4,0.816852422,5,Anger,Female,EA,Old,faces,5Anger_Model5_1Female_2EA_2Old.mp4,2,2
53,0.485343879,1,Anger,Female,African,Young,faces,5Anger_Model1_1Female_3African_1Young.mp4,2,1
79,0.750060393,4,Pleasure,Male,WC,Young,faces,8Pleasure_Model4_2Male_1WC_1Young.mp4,2,3
41,0.415226239,1,Pleasure,Female,African,Young,faces,8Pleasure_Model1_1Female_3African_1Young.mp4,2,2
71,0.094744406,3,Pleasure,Male,African,Young,faces,8Pleasure_Model3_2Male_3African_1Young.mp4,2,3
22,0.914053417,1,Sad,Male,EA,Old,faces,6Sad_Model1_2Male_2EA_2Old.mp4,2,2
56,0.84727759,3,Fear,Male,WC,Old,faces,3Fear_Model3_2Male_1WC_2Old.mp4,2,2
57,0.971608482,2,Pleasure,Male,EA,Young,faces,8Pleasure_Model2_2Male_2EA_1Young.mp4,2,3
92,0.739594811,4,Anger,Male,WC,Old,faces,5Anger_Model4_2Male_1WC_2Old.mp4,2,1
26,0.212589239,2,Sad,Female,WC,Old,faces,6Sad_Model2_1Female_1WC_2Old.mp4,2,1
49,0.927204818,5,Happy,Female,WC,Young,faces,1Happy_Model5_1Female_1WC_1Young.mp4,2,3
24,0.953762705,1,Sad,Male,African,Old,faces,6Sad_Model1_2Male_3African_2Old.mp4,2,2
9,0.678815271,4,Surprise,Male,EA,Young,faces,2Surprise_Model4_2Male_2EA_1Young.mp4,2,2
74,0.820842653,5,Fear,Female,WC,Old,faces,3Fear_Model5_1Female_1WC_2Old.mp4,2,4
10,0.23356291,2,Disgust,Male,EA,Old,faces,4Disgust_Model2_2Male_2EA_2Old.mp4,2,1
84,0.658527797,2,Surprise,Male,African,Old,faces,2Surprise_Model2_2Male_3African_2Old.mp4,2,3
31,0.269858778,2,Sad,Male,WC,Young,faces,6Sad_Model2_2Male_1WC_1Young.mp4,2,2
17,0.917108241,5,Surprise,Female,African,Young,faces,2Surprise_Model5_1Female_3African_1Young.mp4,2,3
11,0.672281294,3,Pain,Male,African,Young,faces,7Pain_Model3_2Male_3African_1Young.mp4,2,2
67,0.064688212,4,Fear,Male,WC,Young,faces,3Fear_Model4_2Male_1WC_1Young.mp4,2,1
68,0.579453661,3,Pleasure,Male,WC,Old,faces,8Pleasure_Model3_2Male_1WC_2Old.mp4,2,1
78,0.550990136,3,Anger,Female,African,Old,faces,5Anger_Model3_1Female_3African_2Old.mp4,3,2
76,0.455640882,3,Anger,Female,EA,Old,faces,5Anger_Model3_1Female_2EA_2Old.mp4,3,1
67,0.84468551,5,Sad,Male,WC,Young,faces,6Sad_Model5_2Male_1WC_1Young.mp4,3,1
1,0.118114072,5,Anger,Female,WC,Young,faces,5Anger_Model5_1Female_1WC_1Young.mp4,3,2
73,0.125456588,2,Surprise,Female,WC,Young,faces,2Surprise_Model2_1Female_1WC_1Young.mp4,3,1
4,0.061894106,3,Pain,Female,EA,Old,faces,7Pain_Model3_1Female_2EA_2Old.mp4,3,5
2,0.698952252,2,Disgust,Female,WC,Old,faces,4Disgust_Model2_1Female_1WC_2Old.mp4,3,1
42,0.152020642,4,Happy,Female,African,Old,faces,1Happy_Model4_1Female_3African_2Old.mp4,3,1
23,0.680020839,4,Pain,Male,African,Young,faces,7Pain_Model4_2Male_3African_1Young.mp4,3,1
19,0.721388514,2,Happy,Male,WC,Young,faces,1Happy_Model2_2Male_1WC_1Young.mp4,3,1
81,0.710279383,2,Surprise,Male,EA,Young,faces,2Surprise_Model2_2Male_2EA_1Young.mp4,3,3
70,0.89283446,1,Surprise,Male,EA,Old,faces,2Surprise_Model1_2Male_2EA_2Old.mp4,3,2
59,0.375137538,5,Happy,Male,African,Young,faces,1Happy_Model5_2Male_3African_1Young.mp4,3,3
38,0.017251383,1,Pleasure,Female,WC,Old,faces,8Pleasure_Model1_1Female_1WC_2Old.mp4,3,2
81,0.426314107,4,Pleasure,Male,EA,Young,faces,8Pleasure_Model4_2Male_2EA_1Young.mp4,3,2
26,0.713830926,5,Pain,Female,WC,Old,faces,7Pain_Model5_1Female_1WC_2Old.mp4,3,2
15,0.40595593,4,Pain,Female,EA,Young,faces,7Pain_Model4_1Female_2EA_1Young.mp4,3,2
6,0.751915115,3,Pain,Female,African,Old,faces,7Pain_Model3_1Female_3African_2Old.mp4,3,2
39,0.935317051,3,Sad,Female,EA,Young,faces,6Sad_Model3_1Female_2EA_1Young.mp4,3,4
91,0.530354102,4,Anger,Male,WC,Young,faces,5Anger_Model4_2Male_1WC_1Young.mp4,3,1
80,0.128983661,1,Pain,Male,WC,Old,faces,7Pain_Model1_2Male_1WC_2Old.mp4,3,2
37,0.096766961,2,Fear,Female,WC,Young,faces,3Fear_Model2_1Female_1WC_1Young.mp4,3,1
82,0.7107398,1,Pain,Male,EA,Old,faces,7Pain_Model1_2Male_2EA_2Old.mp4,3,2
36,0.565761593,2,Sad,Male,African,Old,faces,6Sad_Model2_2Male_3African_2Old.mp4,3,2
66,0.255510247,1,Surprise,Female,African,Old,faces,2Surprise_Model1_1Female_3African_2Old.mp4,3,2
82,0.820193416,3,Anger,Male,EA,Old,faces,5Anger_Model3_2Male_2EA_2Old.mp4,3,1
32,0.40355639,1,Fear,Male,WC,Old,faces,3Fear_Model1_2Male_1WC_2Old.mp4,3,1
60,0.711313908,2,Pleasure,Male,African,Old,faces,8Pleasure_Model2_2Male_3African_2Old.mp4,3,1
91,0.212872872,3,Surprise,Male,WC,Young,faces,2Surprise_Model3_2Male_1WC_1Young.mp4,3,2
11,0.061484788,4,Surprise,Male,African,Young,faces,2Surprise_Model4_2Male_3African_1Young.mp4,3,2
50,0.415981672,5,Happy,Female,WC,Old,faces,1Happy_Model5_1Female_1WC_2Old.mp4,3,2
16,0.680278257,3,Disgust,Female,EA,Old,faces,4Disgust_Model3_1Female_2EA_2Old.mp4,3,1
51,0.213146361,2,Pleasure,Female,EA,Young,faces,8Pleasure_Model2_1Female_2EA_1Young.mp4,3,1
9,0.983808242,3,Pain,Male,EA,Young,faces,7Pain_Model3_2Male_2EA_1Young.mp4,3,2
40,0.51923707,2,Fear,Female,EA,Old,faces,3Fear_Model2_1Female_2EA_2Old.mp4,3,1
11,0.611057412,2,Disgust,Male,African,Young,faces,4Disgust_Model2_2Male_3African_1Young.mp4,3,1
12,0.376967787,5,Anger,Male,African,Old,faces,5Anger_Model5_2Male_3African_2Old.mp4,3,3
5,0.098932778,3,Pain,Female,African,Young,faces,7Pain_Model3_1Female_3African_1Young.mp4,3,3
8,0.458522037,1,Happy,Male,WC,Old,faces,1Happy_Model1_2Male_1WC_2Old.mp4,3,4
20,0.176591148,5,Surprise,Male,WC,Old,faces,2Surprise_Model5_2Male_1WC_2Old.mp4,3,2
34,0.622388677,2,Sad,Male,EA,Old,faces,6Sad_Model2_2Male_2EA_2Old.mp4,3,2
61,0.374059646,5,Sad,Female,WC,Young,faces,6Sad_Model5_1Female_1WC_1Young.mp4,3,1
9,0.996890443,2,Disgust,Male,EA,Young,faces,4Disgust_Model2_2Male_2EA_1Young.mp4,3,2
35,0.576408227,2,Sad,Male,African,Young,faces,6Sad_Model2_2Male_3African_1Young.mp4,3,1
20,0.095481352,1,Sad,Male,WC,Old,faces,6Sad_Model1_2Male_1WC_2Old.mp4,3,3
56,0.365204673,2,Pleasure,Male,WC,Old,faces,8Pleasure_Model2_2Male_1WC_2Old.mp4,3,3
59,0.398298575,2,Pleasure,Male,African,Young,faces,8Pleasure_Model2_2Male_3African_1Young.mp4,3,2
18,0.880660855,3,Disgust,Female,African,Old,faces,4Disgust_Model3_1Female_3African_2Old.mp4,3,2
33,0.836345877,1,Fear,Male,EA,Young,faces,3Fear_Model1_2Male_2EA_1Young.mp4,3,2
86,0.237497796,3,Surprise,Female,WC,Old,faces,2Surprise_Model3_1Female_1WC_2Old.mp4,3,2
10,0.814970025,1,Happy,Male,EA,Old,faces,1Happy_Model1_2Male_2EA_2Old.mp4,3,2
59,0.236399616,1,Anger,Male,African,Young,faces,5Anger_Model1_2Male_3African_1Young.mp4,3,2
50,0.643676874,3,Fear,Female,WC,Old,faces,3Fear_Model3_1Female_1WC_2Old.mp4,3,2
29,0.369211729,4,Disgust,Female,African,Young,faces,4Disgust_Model4_1Female_3African_1Young.mp4,3,1
5,0.077935898,4,Surprise,Female,African,Young,faces,2Surprise_Model4_1Female_3African_1Young.mp4,3,1
39,0.996285832,2,Fear,Female,EA,Young,faces,3Fear_Model2_1Female_2EA_1Young.mp4,3,3
65,0.466036105,5,Sad,Female,African,Young,faces,6Sad_Model5_1Female_3African_1Young.mp4,3,1
51,0.420488206,1,Anger,Female,EA,Young,faces,5Anger_Model1_1Female_2EA_1Young.mp4,3,5
36,0.480082632,3,Happy,Male,African,Old,faces,1Happy_Model3_2Male_3African_2Old.mp4,3,1
